CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,Edad,Rango de Edad
TQRMNOSXTHKMQRCDEIJAH00786039,2023,1,1,2,1,1,S,33,3547,2,1,1900-01-01,38,1,1.0,1,2,0,4,1,0.0,1,0.0,1,0.0,4,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4803.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,34323.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 a 45 años,30 a 45 años
TQRMNOSXTHKMQRCDEIJAH00786039,2023,1,1,3,1,1,S,33,3547,3,2,1900-01-01,19,5,1.0,1,1,1,7,2,0.0,1,0.0,1,0.0,5,3,0,3,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18 a 29 años,18 a 29 años
TQRMNOSXTHKMQRCDEIJAH00786039,2023,1,1,4,1,1,S,33,3547,3,1,1900-01-01,12,5,1.0,1,1,2,4,2,1.0,1,0.0,1,0.0,3,3,0,3,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12 años,12 años
TQRMNOQWTHMKPUCDEIJAH00802637,2023,1,1,1,1,1,S,33,1698,1,1,1947-09-08,75,3,12.0,1,2,0,4,2,4.0,1,0.0,1,0.0,3,3,0,1,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61 a 75 años,61 a 75 años
TQRMNOSQYHKNQLCDEIJAH00780655,2023,1,1,1,1,1,S,33,1839,1,2,1970-01-27,53,4,4.0,1,2,0,4,2,2.0,1,0.0,1,0.0,3,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,16.0,0.0,1.0,9.0,1.0,1.0,3.0,2.0,1009.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5002.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,6.0,2.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46 a 60 años,46 a 60 años
TQRMNOSQYHKNQLCDEIJAH00780655,2023,1,1,2,1,1,S,33,1839,3,1,1995-11-29,27,5,4.0,1,2,0,2,2,5.0,1,0.0,1,0.0,1,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9501.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,92132.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,5.0,2.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18 a 29 años,18 a 29 años
TQRMNOSQYHKNQLCDEIJAH00780655,2023,1,1,3,1,1,S,33,1839,3,1,2001-01-02,22,5,4.0,1,2,0,2,2,5.0,1,0.0,1,0.0,1,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,5601.0,2.0,0.0,0.0,0.0,0.0,99.0,2.0,53314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18 a 29 años,18 a 29 años
TQRMNOSQYHKNQLCDEIJAH00780655,2023,1,1,4,1,1,S,33,1839,3,1,2003-09-22,19,5,4.0,1,2,0,4,1,0.0,1,0.0,1,0.0,4,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,36.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9602.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,57113.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,5.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18 a 29 años,18 a 29 años
TQRMNOSQYHKNQLCDEIJAH00780655,2023,1,1,5,1,1,S,33,1839,3,2,2005-05-21,17,5,4.0,1,2,0,4,1,0.0,1,0.0,1,0.0,4,3,0,4,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17 años,17 años
TQRMNOSQYHKNQLCDEIJAH00780655,2023,1,1,6,1,1,S,33,1839,3,2,2010-05-30,12,5,4.0,1,1,1,4,2,2.0,1,0.0,1,0.0,3,3,0,3,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12 años,12 años
TQRMNORWRHMLRMCDEIJAH00802642,2023,1,1,1,1,1,S,33,1339,1,1,1955-05-18,67,3,1.0,1,2,0,4,2,3.0,1,0.0,1,0.0,3,3,0,1,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61 a 75 años,61 a 75 años
TQRMNORWRHMLRMCDEIJAH00802642,2023,1,1,2,1,1,S,33,1339,3,1,1991-09-16,31,5,2.0,1,2,0,4,1,0.0,5,410.0,1,0.0,4,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,25.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,7400.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,50131.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,6.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 a 45 años,30 a 45 años
TQRMNORRWHMLKRCDEIIAD00801882,2023,1,1,1,1,1,S,32,1539,1,1,1961-07-24,61,1,1.0,1,2,0,2,1,0.0,4,225.0,1,0.0,2,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,44.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9409.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,56313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61 a 75 años,61 a 75 años
TQRMNORRWHMLKRCDEIIAD00801882,2023,1,1,2,1,1,S,32,1539,2,2,1980-06-12,42,1,4.0,1,2,0,2,1,0.0,1,0.0,1,0.0,2,1,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,999.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9503.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,82123.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,5.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 a 45 años,30 a 45 años
TQRMNORRWHMLKRCDEIIAD00801882,2023,1,1,3,0,1,S,32,1539,3,2,2013-02-26,9,5,1.0,1,1,1,2,2,4.0,1,0.0,1,0.0,1,4,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9 años,9 años
TQRMNORWUHMLKMCDEIIAD00801883,2023,1,1,1,1,1,S,32,1357,1,1,1945-05-25,77,2,1.0,1,2,0,4,1,0.0,1,0.0,1,0.0,4,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,72113.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,más de 75 años,más de 75 años
TQRMNORWUHMLKMCDEIIAD00801883,2023,1,1,2,1,1,S,32,1357,2,2,1956-04-16,66,2,1.0,1,2,0,4,1,0.0,5,222.0,1,0.0,4,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9409.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,56313.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61 a 75 años,61 a 75 años
TQRMNOPQVHKMLUCDEIIAD00780080,2023,1,1,1,1,1,S,32,1350,1,1,1955-05-12,67,1,1.0,1,2,0,7,2,1.0,1,0.0,1,0.0,5,3,0,1,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61 a 75 años,61 a 75 años
TQRMNOPQVHKMLUCDEIIAD00780080,2023,1,1,2,1,1,S,32,1350,2,2,1973-05-01,49,1,1.0,1,2,0,7,1,0.0,1,0.0,1,0.0,6,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8501.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,7001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46 a 60 años,46 a 60 años
TQRMNOQRSHJMLPCDEIIAD00801877,2023,1,1,1,1,1,S,32,2946,1,2,1900-01-01,46,5,1.0,1,2,0,7,2,5.0,1,0.0,1,0.0,5,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,28.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,5500.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,54133.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,7.0,5.0,1.0,0.0,-9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46 a 60 años,46 a 60 años
TQRMNOQRSHJMLPCDEIIAD00801877,2023,1,1,2,0,1,S,32,2946,3,1,1900-01-01,2,5,1.0,2,1,2,1,2,0.0,1,0.0,6,0.0,7,4,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 años,2 años
TQRMNOPRVHMLMQCDEIIAD00801879,2023,1,1,1,1,1,S,32,158,1,2,1985-10-22,37,5,4.0,1,1,1,7,2,3.0,1,0.0,1,0.0,5,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9700.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 a 45 años,30 a 45 años
TQRMNOPRVHMLMQCDEIIAD00801879,2023,1,1,2,0,1,S,32,158,3,2,2016-12-03,6,5,4.0,1,1,1,2,2,0.0,1,0.0,1,0.0,1,4,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 años,6 años
TQRMNORRXHJOOMCDEIJAH00794543,2023,1,1,1,1,1,S,33,2461,1,1,1967-09-13,55,2,1.0,1,2,0,4,1,0.0,1,0.0,1,0.0,4,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,54.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2900.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,80333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46 a 60 años,46 a 60 años
TQRMNORRXHJOOMCDEIJAH00794543,2023,1,1,2,1,1,S,33,2461,2,2,1974-02-05,49,2,1.0,1,2,0,4,2,2.0,1,0.0,1,0.0,3,3,0,4,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46 a 60 años,46 a 60 años
TQRMNORRXHJOOMCDEIJAH00794543,2023,1,1,3,1,1,S,33,2461,3,1,2000-10-31,22,5,4.0,1,2,0,4,1,0.0,1,0.0,1,0.0,4,2,3,0,0.0,2,1,2,2,2,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,1.0,0.0,1.0,2.0,4000.0,2.0,0.0,0.0,0.0,2.0,0.0,72314.0,0.0,0.0,15.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,18 a 29 años,18 a 29 años
TQRMNORRXHJOOMCDEIJAH00794543,2023,1,1,4,1,1,S,33,2461,3,2,2009-08-21,13,5,1.0,1,1,2,4,2,1.0,1,0.0,1,0.0,3,3,0,3,0.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13 años,13 años
TQRMNOQUSHLOLNCDEIJAH00802639,2023,1,1,1,1,1,S,33,753,1,2,1978-06-04,44,1,1.0,1,2,0,4,1,0.0,1,0.0,1,0.0,4,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,50.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,5100.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,7001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 a 45 años,30 a 45 años
